STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,DONOR,Donor,RECIPIENT,Recipient,MEASURE,Measure,UNIT_MEASURE,Unit of measure,PRICE_BASE,Price base,TIME_PERIOD,Time period,OBS_VALUE,Observation value,BASE_PER,Base period,UNIT_MULT,Unit multiplier,FLOW_TYPE,Flow type,OBS_STATUS,Observation status
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,POL,Poland,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2020,,962.40111,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,POL,Poland,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2015,,559.544872,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,POL,Poland,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2017,,849.201389,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,POL,Poland,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2018,,895.491682,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,POL,Poland,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2014,,485.885943,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,POL,Poland,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2016,,878.944249,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,POL,Poland,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2012,,470.797071,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,POL,Poland,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2013,,527.567115,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,POL,Poland,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2011,,434.481876,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,ESP,Spain,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2019,,3018.8033,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,ESP,Spain,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2016,,4952.144672,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,ESP,Spain,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2018,,2776.546519,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,ESP,Spain,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2017,,2908.2092,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,ESP,Spain,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2014,,1851.067421,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,ESP,Spain,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2015,,1638.745524,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,IRL,Ireland,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2018,,983.203509,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,IRL,Ireland,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2019,,1049.900586,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,IRL,Ireland,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2022,,2576.608908,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,IRL,Ireland,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2021,,1173.350074,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,IRL,Ireland,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2020,,1053.342818,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,IRL,Ireland,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2023,,2816.588459,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,IRL,Ireland,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2024,,2493.218412,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,KOR,Korea,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2022,,2928.379515,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,KOR,Korea,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2023,,3296.4931,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,KOR,Korea,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2024,,4234.70688,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,SWE,Sweden,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2021,,5387.992908,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,SWE,Sweden,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2024,,4694.455458,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,SWE,Sweden,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2023,,5481.923912,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,SWE,Sweden,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2022,,5527.61936,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,LVA,Latvia,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2005,,19.741892,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,LVA,Latvia,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2006,,19.861107,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,LVA,Latvia,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2007,,20.228647,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,LVA,Latvia,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2008,,23.412221,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,LVA,Latvia,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2009,,24.874619,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,LVA,Latvia,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2010,,19.751496,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,LVA,Latvia,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2011,,21.98433,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,LVA,Latvia,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2012,,25.682237,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,LVA,Latvia,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2013,,27.289542,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,LVA,Latvia,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2014,,28.692367,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,LVA,Latvia,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2015,,31.222774,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,LVA,Latvia,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2016,,40.54507,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,LVA,Latvia,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2017,,40.960722,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,LVA,Latvia,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2018,,40.670769,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,LVA,Latvia,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2019,,41.023125,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,GBR,United Kingdom,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2017,,21606.555281,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,GBR,United Kingdom,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2023,,18615.6471,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,GBR,United Kingdom,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2022,,17051.943174,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,GBR,United Kingdom,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2018,,21998.655901,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,GBR,United Kingdom,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2021,,16642.46667,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,GBR,United Kingdom,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2019,,22392.149799,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,GBR,United Kingdom,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2020,,21125.679257,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,USA,United States,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2007,,30851.071679,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,USA,United States,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2009,,39808.914565,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,USA,United States,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2010,,40456.496278,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,USA,United States,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2008,,36727.986327,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,USA,United States,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2011,,41389.529412,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,USA,United States,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2021,,52748.852761,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,USA,United States,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2022,,62499.544556,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,USA,United States,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2020,,41078.2262,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,USA,United States,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2018,,40387.362451,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,USA,United States,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2019,,38783.381699,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,USA,United States,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2006,,34225.103939,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,USA,United States,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2017,,42467.94804,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,POL,Poland,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2005,,277.491556,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,POL,Poland,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2006,,383.54836,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,POL,Poland,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2010,,413.109609,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,POL,Poland,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2009,,428.215678,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,POL,Poland,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2008,,347.749384,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,POL,Poland,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2007,,398.696606,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,LUX,Luxembourg,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2006,,411.336231,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.4),DAC2A: Aid (ODA) disbursements to countries and regions,I,LUX,Luxembourg,ALLR,All recipients,206,"Official development assistance (ODA), disbursements",USD,US dollar,Q,Constant prices,2007,,478.084586,,2023,,6,Millions,D,Disbursements,A,Normal value
